"Journal Data Filtered By:  Selected JCR Year: 2013 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
3345,NEW MEDIA & SOCIETY,1461-4448,"1,411",2.052,2.441,74,,0.006190
3345,Polskie Archiwum Medycyny Wewnetrznej-Polish Archives of Internal Medicine,0032-3772,755,2.052,Not Available,75,,0.001760
3348,STUDIES IN SECOND LANGUAGE ACQUISITION,0272-2631,"1,337",2.051,2.593,24,,0.001860
3349,HPB,1365-182X,"1,791",2.050,2.421,137,,0.006750
3349,PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,1522-2152,"2,529",2.050,2.380,69,,0.004850
3351,AMERICAN JOURNAL OF MEDICAL GENETICS PART A,1552-4825,"8,258",2.048,2.305,414,,0.025290
3351,BIRTH-ISSUES IN PERINATAL CARE,0730-7659,"1,744",2.048,2.685,39,,0.002920
3351,BIRTH-ISSUES IN PERINATAL CARE,0730-7659,"1,744",2.048,2.685,39,,0.002920
3351,Internet and Higher Education,1096-7516,864,2.048,2.635,35,,0.002030
3351,JOURNAL OF MARITAL AND FAMILY THERAPY,0194-472X,"1,119",2.048,1.664,37,,0.001750
3351,RELIABILITY ENGINEERING & SYSTEM SAFETY,0951-8320,"5,497",2.048,2.593,210,,0.012300
3351,SENSORS,1424-8220,"9,689",2.048,2.457,955,,0.031860
3358,POLYHEDRON,0277-5387,"14,311",2.047,2.068,804,,0.014270
3359,ENVIRONMENTAL IMPACT ASSESSMENT REVIEW,0195-9255,"1,900",2.046,2.859,70,,0.002950
3359,FEMS MICROBIOLOGY LETTERS,0378-1097,"16,743",2.046,2.254,248,,0.020350
3359,IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS,0093-9994,"10,252",2.046,2.253,281,,0.016050
3362,BRITISH JOURNAL OF HEALTH PSYCHOLOGY,1359-107X,"1,724",2.045,2.911,52,,0.004290
3362,JOURNAL OF CHEMICAL AND ENGINEERING DATA,0021-9568,"16,833",2.045,2.075,460,,0.025220
3362,MEDICAL TEACHER,0142-159X,"4,126",2.045,2.170,223,,0.010400
3365,CARDIOLOGY,0008-6312,"2,164",2.044,1.774,88,,0.004540
3365,COMPUTATIONAL MECHANICS,0178-7675,"3,612",2.044,2.329,157,,0.011110
3367,COMMON MARKET LAW REVIEW,0165-0750,506,2.043,1.627,51,,0.002110
3367,Journal of Building Performance Simulation,1940-1493,179,2.043,Not Available,28,,0.001190
3369,GENESIS,1526-968X,"3,585",2.042,2.361,79,,0.008830
3369,INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT,0268-4012,"1,169",2.042,2.243,93,,0.002370
3371,AVIAN PATHOLOGY,0307-9457,"2,866",2.041,2.139,76,,0.003530
3371,INORGANICA CHIMICA ACTA,0020-1693,"17,194",2.041,1.991,553,,0.018820
3371,JOURNAL OF ANTIBIOTICS,0021-8820,"6,954",2.041,1.871,120,,0.005430
3371,JOURNAL OF MATERIALS PROCESSING TECHNOLOGY,0924-0136,"19,574",2.041,2.328,247,,0.028220
3375,PHYSICS OF FLUIDS,1070-6631,"22,399",2.040,2.208,587,,0.039960
3376,JOURNAL OF THROMBOSIS AND THROMBOLYSIS,0929-5305,"1,700",2.039,1.583,136,,0.005500
3377,ALCOHOL,0741-8329,"2,657",2.038,2.485,73,,0.004360
3377,HORMONE AND METABOLIC RESEARCH,0018-5043,"4,038",2.038,2.050,160,,0.007320
3377,OPTOMETRY AND VISION SCIENCE,1040-5488,"5,166",2.038,2.331,203,,0.008900
3377,VETERINARY PATHOLOGY,0300-9858,"4,473",2.038,1.893,138,,0.006010
3381,JOURNAL OF VERTEBRATE PALEONTOLOGY,0272-4634,"4,124",2.037,2.119,114,,0.007360
3381,STATISTICS IN MEDICINE,0277-6715,"17,469",2.037,2.828,390,,0.038730
3383,DECISION SUPPORT SYSTEMS,0167-9236,"4,196",2.036,2.651,206,,0.008900
3383,EUROPEAN UNION POLITICS,1465-1165,759,2.036,2.367,28,,0.003200
3383,JOURNAL OF RURAL STUDIES,0743-0167,"2,003",2.036,2.817,74,,0.003240
3386,INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES,0020-7683,"16,322",2.035,2.252,365,,0.025620
3387,Aesthetic Surgery Journal,1090-820X,"1,320",2.034,Not Available,117,,0.004100
3388,EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY,1438-7697,"3,335",2.033,2.153,156,,0.006590
3388,GOVERNMENT INFORMATION QUARTERLY,0740-624X,879,2.033,2.015,60,,0.001880
3388,JOURNAL OF VOCATIONAL BEHAVIOR,0001-8791,"4,966",2.033,3.079,81,,0.008270
3388,PUBLIC OPINION QUARTERLY,0033-362X,"3,924",2.033,3.552,50,,0.009580
3392,DIGESTION,0012-2823,"2,410",2.032,2.152,70,,0.004560
3392,LARYNGOSCOPE,0023-852X,"17,248",2.032,2.316,591,,0.023750
3394,IEEE Transactions on Haptics,1939-1412,333,2.030,2.571,47,,0.001290
3394,Journal of Ovarian Research,1757-2215,347,2.030,2.569,93,,0.001380
3396,CONTRIBUTIONS TO ZOOLOGY,1383-4517,353,2.029,1.732,15,,0.000730
3396,International Journal of Oral Science,1674-2818,298,2.029,2.320,40,,0.001370
3398,CHEMICAL PHYSICS,0301-0104,"12,971",2.028,1.857,332,,0.014700
3399,ARCHAEA-AN INTERNATIONAL MICROBIOLOGICAL JOURNAL,1472-3646,326,2.027,Not Available,29,,0.001120
3399,HUMAN MOVEMENT SCIENCE,0167-9457,"2,981",2.027,2.478,114,,0.005060
3399,HUMAN MOVEMENT SCIENCE,0167-9457,"2,981",2.027,2.478,114,,0.005060
3402,CURRENT APPLIED PHYSICS,1567-1739,"5,193",2.026,1.999,401,,0.015420
3402,JOURNAL OF REGIONAL SCIENCE,0022-4146,"1,439",2.026,2.370,38,,0.004060
3404,JOURNAL OF LEARNING DISABILITIES,0022-2194,"2,347",2.025,2.807,42,,0.003210
3405,JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE,0022-1155,"1,433",2.024,1.192,160,,0.002120
3406,International Wound Journal,1742-4801,"1,162",2.023,2.219,106,,0.003280
3407,ARCHIVE FOR RATIONAL MECHANICS AND ANALYSIS,0003-9527,"6,187",2.022,2.357,107,,0.020200
3407,JOURNAL OF MOLECULAR GRAPHICS & MODELLING,1093-3263,"5,053",2.022,2.006,135,,0.003960
3407,MAGNETIC RESONANCE IMAGING,0730-725X,"5,408",2.022,2.216,213,,0.010860
3407,POLITICAL GEOGRAPHY,0962-6298,"1,670",2.022,2.437,28,,0.004200
3411,APPLIED GEOCHEMISTRY,0883-2927,"8,231",2.021,2.560,255,,0.016660
3411,EDUCATIONAL EVALUATION AND POLICY ANALYSIS,0162-3737,"1,210",2.021,2.685,24,,0.003780
3411,MEMORY & COGNITION,0090-502X,"6,986",2.021,2.489,99,,0.010910
3414,MATHEMATICAL AND COMPUTER MODELLING,0895-7177,"5,759",2.020,1.755,453,,0.016720
3415,ENDOCRINE JOURNAL,0918-8959,"3,030",2.019,2.142,155,,0.006540
3415,INTERNATIONAL ORTHOPAEDICS,0341-2695,"4,641",2.019,2.116,335,,0.012550
3415,JOURNAL OF THE ROYAL SOCIETY OF MEDICINE,0141-0768,"2,904",2.019,1.610,49,,0.002860
3415,Journal of Computer-Mediated Communication,1083-6101,"2,368",2.019,4.346,28,,0.005460
3415,Mitigation and Adaptation Strategies for Global Change,1381-2386,"1,263",2.019,2.266,68,,0.002830
3420,APPLIED ORGANOMETALLIC CHEMISTRY,0268-2605,"2,982",2.017,2.051,112,,0.003660
3420,Colorectal Disease,1462-8910,"4,099",2.017,2.167,310,,0.012480
3420,European Journal of Oral Implantology,1756-2406,349,2.017,2.694,26,,0.001300
3423,JOURNAL OF NUCLEAR MATERIALS,0022-3115,"20,784",2.016,2.090,"1,169",,0.032230
3424,MATERNAL AND CHILD HEALTH JOURNAL,1092-7875,"2,633",2.015,2.318,228,,0.009180
3424,WEED RESEARCH,0043-1737,"2,267",2.015,1.950,53,,0.003230
3426,APPLIED SPECTROSCOPY,0003-7028,"7,110",2.014,1.837,182,,0.008050
3426,INTEGRATIVE CANCER THERAPIES,1534-7354,934,2.014,2.479,48,,0.001840
3426,REGULATORY PEPTIDES,0167-0115,"4,308",2.014,2.155,96,,0.006400
3426,SOCIOLOGY OF HEALTH & ILLNESS,0141-9889,"2,683",2.014,2.620,83,,0.005700
3430,ENVIRONMENT AND BEHAVIOR,0013-9165,"2,976",2.013,2.505,42,,0.002720
3430,Molecular Informatics,1868-1743,515,2.013,2.351,81,,0.001750
3432,AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION,0894-9115,"4,042",2.012,2.088,123,,0.006700
3432,Advances in Experimental Medicine and Biology,0065-2598,"13,726",2.012,1.786,498,,0.036690
3432,CLINICAL JOURNAL OF SPORT MEDICINE,1050-642X,"2,832",2.012,2.413,75,,0.005370
3432,JOURNAL OF BIOMOLECULAR SCREENING,1087-0571,"2,663",2.012,2.107,125,,0.006490
3436,JOURNAL OF RESEARCH IN PERSONALITY,0092-6566,"4,260",2.011,2.772,107,,0.011830
3436,TRANSFUSION MEDICINE AND HEMOTHERAPY,1660-3796,508,2.011,1.847,50,,0.001630
3438,INTERNATIONAL JOURNAL OF IMPACT ENGINEERING,0734-743X,"4,313",2.010,2.432,120,,0.009220
3438,Journal of Optics,2040-8978,"1,783",2.010,1.920,325,,0.009420
3438,PRECISION AGRICULTURE,1385-2256,926,2.010,2.387,39,,0.002180
3441,International Journal of Mental Health Nursing,1445-8330,745,2.009,1.774,60,,0.001570
3441,International Journal of Mental Health Nursing,1445-8330,745,2.009,1.774,60,,0.001570
3441,PESTICIDE BIOCHEMISTRY AND PHYSIOLOGY,0048-3575,"2,940",2.009,2.079,108,,0.004150
3441,PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN,0004-6264,"4,618",2.009,2.157,124,,0.014370
3441,SCANDINAVIAN JOURNAL OF CLINICAL & LABORATORY INVESTIGATION,0036-5513,"3,254",2.009,1.747,93,,0.004510
3446,JOURNAL OF PERSONALITY ASSESSMENT,0022-3891,"4,864",2.008,2.355,65,,0.005040
3447,DRUG DEVELOPMENT AND INDUSTRIAL PHARMACY,0363-9045,"4,507",2.006,2.004,212,,0.004830
3447,LEADERSHIP QUARTERLY,1048-9843,"3,533",2.006,3.006,60,,0.006590
3449,ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA,0001-6349,"6,282",2.005,2.057,193,,0.011410
3449,EXPERIMENTAL AND TOXICOLOGIC PATHOLOGY,0940-2993,"1,716",2.005,2.144,150,,0.003350
3449,JOURNAL OF IMMUNOLOGICAL METHODS,0022-1759,"11,683",2.005,2.283,197,,0.012690
3449,NEUROCOMPUTING,0925-2312,"6,796",2.005,2.102,689,,0.015630
3453,JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS,0304-8853,"23,573",2.002,1.892,705,,0.030940
3454,ACTA PHYSICA SLOVACA,0323-0465,273,2.000,2.586,1,,0.000530
3454,Applied Mechanics Reviews,0003-6900,"2,439",2.000,3.929,17,,0.002020
3454,BMC Geriatrics,1471-2318,"1,267",2.000,Not Available,136,,0.004760
3454,BMC Geriatrics,1471-2318,"1,267",2.000,Not Available,136,,0.004760
3454,Behavioral and Brain Functions,1744-9081,"1,236",2.000,2.713,48,,0.003820
3454,BioSocieties,1745-8552,384,2.000,2.192,22,,0.001850
3454,CONTEMPORARY EDUCATIONAL PSYCHOLOGY,0361-476X,"2,112",2.000,3.159,28,,0.003270
3454,Contact Lens & Anterior Eye,1367-0484,923,2.000,Not Available,62,,0.002050
3454,Ecological Complexity,1476-945X,771,2.000,2.484,45,,0.002970
3454,IEEE INTERNET COMPUTING,1089-7801,"1,475",2.000,2.513,70,,0.004640
3454,JOURNAL OF INTERNATIONAL MARKETING,1069-031X,865,2.000,2.950,20,,0.001320
3454,MICROBIAL PATHOGENESIS,0882-4010,"2,643",2.000,1.932,94,,0.004660
3454,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,0361-5995,"20,678",2.000,2.353,212,,0.014280
3467,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,1364-5021,"16,841",1.998,2.241,178,,0.018250
3468,COMPUTERS & MATHEMATICS WITH APPLICATIONS,0898-1221,"10,292",1.996,2.062,340,,0.034530
3468,JOURNAL OF NEPHROLOGY,1121-8428,"2,386",1.996,1.827,199,,0.006070
3470,INTERNATIONAL JOURNAL OF PRIMATOLOGY,0164-0291,"3,249",1.994,2.310,70,,0.004340
3471,International Journal of Environmental Research and Public Health,1660-4601,"2,794",1.993,Not Available,418,,0.011710
3471,JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY,0022-1031,"7,338",1.993,2.880,166,,0.025810
3471,Journal of Stroke & Cerebrovascular Diseases,1052-3057,"1,834",1.993,Not Available,334,,0.006430
3471,VETERINARY DERMATOLOGY,0959-4493,"1,575",1.993,2.292,102,,0.002890
3475,CHEMICAL PHYSICS LETTERS,0009-2614,"54,172",1.991,2.088,968,,0.052790
3475,DNA AND CELL BIOLOGY,1044-5498,"2,953",1.991,2.105,91,,0.004860
3475,RESTORATION ECOLOGY,1061-2971,"3,576",1.991,2.332,100,,0.006980
3478,EUROPEAN SOCIOLOGICAL REVIEW,0266-7215,"1,622",1.990,2.978,96,,0.005800
3479,Cancer Cell International,1475-2867,738,1.989,2.321,118,,0.001690
3479,Digestive Endoscopy,0915-5635,940,1.989,1.620,128,,0.003190
3481,BMB Reports,1976-6696,"1,277",1.988,1.947,98,,0.005340
3482,Brachytherapy,1538-4721,809,1.987,1.887,90,,0.002540
3482,PHYSIOLOGICAL AND MOLECULAR PLANT PATHOLOGY,0885-5765,"2,195",1.987,2.043,55,,0.001650
3482,PSYCHIATRIC SERVICES,1075-2730,"7,382",1.987,2.807,197,,0.015090
3482,PSYCHIATRIC SERVICES,1075-2730,"7,382",1.987,2.807,197,,0.015090
3482,VIRGINIA LAW REVIEW,0042-6601,"1,740",1.987,2.083,35,,0.002430
3487,Contemporary Clinical Trials,1551-7144,"1,546",1.986,1.934,150,,0.007170
3487,IEEE-ACM TRANSACTIONS ON NETWORKING,1063-6692,"5,302",1.986,2.969,147,,0.015870
3489,IEEE Transactions on Services Computing,1939-1374,337,1.985,Not Available,42,,0.001820
3490,MATHEMATICAL PROGRAMMING,0025-5610,"5,706",1.984,2.195,123,,0.013350
3490,PROSTAGLANDINS LEUKOTRIENES AND ESSENTIAL FATTY ACIDS,0952-3278,"2,958",1.984,2.694,105,,0.004060
3490,REVIEW OF GENERAL PSYCHOLOGY,1089-2680,"2,183",1.984,2.766,44,,0.003300
3493,Clinics and Research in Hepatology and Gastroenterology,2210-7401,507,1.983,1.983,106,,0.002450
3493,EUROPEAN JOURNAL OF PEDIATRICS,0340-6199,"6,161",1.983,1.877,230,,0.010920
3495,CONNECTIVE TISSUE RESEARCH,0300-8207,"1,877",1.982,1.996,56,,0.002770
3495,INTERNATIONAL JOURNAL OF SPORT NUTRITION AND EXERCISE METABOLISM,1526-484X,"1,482",1.982,2.309,66,,0.002420
3497,Ecological Informatics,1574-9541,691,1.980,2.260,83,,0.002430
3498,IEEE TRANSACTIONS ON COMMUNICATIONS,0090-6778,"13,107",1.979,2.092,446,,0.029510
3498,JOURNAL OF LABOR ECONOMICS,0734-306X,"2,601",1.979,3.035,31,,0.008110
3498,JOURNAL OF MOLECULAR HISTOLOGY,1567-2379,966,1.979,1.691,76,,0.002060
3498,SUPERLATTICES AND MICROSTRUCTURES,0749-6036,"2,862",1.979,1.716,350,,0.005970
3502,Journal of Ethnobiology and Ethnomedicine,1746-4269,887,1.978,Not Available,82,,0.001370
3503,INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,0888-613X,"1,912",1.977,2.072,90,,0.005180
3503,JOURNAL OF HUMAN LACTATION,0890-3344,"1,049",1.977,1.914,75,,0.001720
3503,SPORTS MEDICINE AND ARTHROSCOPY REVIEW,1062-8592,707,1.977,2.662,34,,0.003040
3506,CONTEMPORARY PHYSICS,0010-7514,"1,119",1.975,2.423,8,,0.002010
3506,Food and Environmental Virology,1867-0334,204,1.975,2.239,34,,0.000970
3508,LANGUAGE,0097-8507,"2,276",1.974,2.408,23,,0.003160
3508,RISK ANALYSIS,0272-4332,"5,536",1.974,2.546,143,,0.010910
3508,RISK ANALYSIS,0272-4332,"5,536",1.974,2.546,143,,0.010910
3511,APPLIED NEUROPSYCHOLOGY,0908-4282,703,1.971,1.490,0,,0.001020
3511,CELL BIOLOGY AND TOXICOLOGY,0742-2091,"1,301",1.971,2.067,31,,0.002010
3511,Marine Genomics,1874-7787,246,1.971,1.772,23,,0.001030
3511,NATURWISSENSCHAFTEN,0028-1042,"6,353",1.971,2.119,125,,0.007900
3511,RIVER RESEARCH AND APPLICATIONS,1535-1459,"2,424",1.971,2.415,100,,0.006700
3516,Journal of Pediatric Health Care,0891-5245,651,1.970,1.820,53,,0.001380
3516,Journal of Pediatric Health Care,0891-5245,651,1.970,1.820,53,,0.001380
3516,Journal of Trauma and Acute Care Surgery,2163-0755,"1,425",1.970,1.990,428,,0.004990
3519,JOURNAL OF HEREDITY,0022-1503,"6,307",1.969,2.307,85,,0.006550
3519,Journal of Consumer Culture,1469-5405,442,1.969,2.653,19,,0.001760
3521,AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,0091-0562,"3,499",1.968,2.888,76,,0.005320
3521,MATERIALS RESEARCH BULLETIN,0025-5408,"12,897",1.968,2.108,840,,0.018030
3521,SOIL USE AND MANAGEMENT,0266-0032,"2,097",1.968,2.290,78,,0.003430
3524,ECOLOGICAL ENTOMOLOGY,0307-6946,"3,686",1.967,2.161,74,,0.005760
3524,International Journal of Health Geographics,1476-072X,"1,356",1.967,2.675,60,,0.004530
3524,Prion,1933-6896,577,1.967,2.234,61,,0.002540
3524,RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY,1569-9048,"6,060",1.967,2.228,280,,0.009490
3528,CANADIAN JOURNAL OF GASTROENTEROLOGY,0835-7900,"1,747",1.966,1.879,71,,0.003320
3528,CARBOHYDRATE RESEARCH,0008-6215,"14,886",1.966,2.148,264,,0.015140
3528,International Journal of Public Health,1661-8556,"1,081",1.966,2.605,92,,0.004740
3528,International Journal of Public Health,1661-8556,"1,081",1.966,2.605,92,,0.004740
3528,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,0957-4522,"3,862",1.966,1.584,773,,0.006510
3533,CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY,0174-1551,"3,801",1.965,1.991,225,,0.009850
3533,EXPERT SYSTEMS WITH APPLICATIONS,0957-4174,"15,895",1.965,2.254,726,,0.053920
3535,BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA,0037-1106,"12,838",1.964,2.144,239,,0.017860
3535,COGNITIVE NEUROPSYCHOLOGY,0264-3294,"2,173",1.964,2.676,28,,0.002890
3535,COGNITIVE NEUROPSYCHOLOGY,0264-3294,"2,173",1.964,2.676,28,,0.002890
3535,POLYMERS FOR ADVANCED TECHNOLOGIES,1042-7147,"4,526",1.964,2.178,150,,0.008620
3535,SKIN PHARMACOLOGY AND PHYSIOLOGY,1660-5527,"1,359",1.964,2.702,40,,0.002110
3540,CHEMOECOLOGY,0937-7409,907,1.963,2.105,25,,0.001440
3541,ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,0952-1976,"2,655",1.962,2.176,233,,0.006590
3541,Ocean Science,1812-0784,883,1.962,2.209,68,,0.005280
3543,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,0029-5981,"12,501",1.961,2.509,208,,0.030010
3543,PSYCHOMETRIKA,0033-3123,"6,456",1.961,2.310,39,,0.005760
3543,PSYCHOMETRIKA,0033-3123,"6,456",1.961,2.310,39,,0.005760
3543,ROFO-FORTSCHRITTE AUF DEM GEBIET DER RONTGENSTRAHLEN UND DER BILDGEBENDEN VERFAHREN,1438-9029,"1,604",1.961,1.521,99,,0.002100
3547,ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,0090-4341,"5,996",1.960,2.135,142,,0.007520
3548,CHEMICAL ENGINEERING AND PROCESSING,0255-2701,"4,372",1.959,2.328,173,,0.008720
3548,JOURNAL OF NEUROSCIENCE METHODS,0165-0270,"12,062",1.959,2.413,240,,0.024820
3548,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,0040-1625,"2,966",1.959,2.405,138,,0.005930
3551,MOLECULAR BIOLOGY REPORTS,0301-4851,"6,263",1.958,1.888,777,,0.019580
3551,NATURAL HAZARDS,0921-030X,"4,023",1.958,2.126,467,,0.010840
3553,BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY,0261-510X,"1,839",1.957,2.017,29,,0.003550
3553,Forensic Science Medicine and Pathology,1547-769X,470,1.957,1.944,65,,0.001740
3553,Patient-Patient Centered Outcomes Research,1178-1653,204,1.957,1.603,28,,0.001200
3553,Patient-Patient Centered Outcomes Research,1178-1653,204,1.957,1.603,28,,0.001200
3557,International Journal of Electrochemical Science,1452-3981,"5,030",1.956,2.209,"1,034",,0.009300
3557,Preventing Chronic Disease,1545-1151,"2,222",1.956,Not Available,191,,0.007920
3557,Preventing Chronic Disease,1545-1151,"2,222",1.956,Not Available,191,,0.007920
3560,ACTA ASTRONOMICA,0001-5237,"1,035",1.955,2.565,28,,0.002360
3560,ANNALS OF APPLIED BIOLOGY,0003-4746,"3,674",1.955,2.005,71,,0.003500
3560,Archives of Womens Mental Health,1434-1816,"1,357",1.955,2.492,61,,0.002970
3563,CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,1442-6404,"2,406",1.953,2.158,96,,0.006650
3563,EUROPEAN JOURNAL OF DERMATOLOGY,1167-1122,"2,338",1.953,2.272,106,,0.005210
3563,GROUND WATER,0017-467X,"4,446",1.953,2.210,95,,0.006020
3563,JOURNAL OF GENE MEDICINE,1099-498X,"2,797",1.953,2.109,39,,0.004300
3567,JOURNAL OF FLUORINE CHEMISTRY,0022-1139,"5,571",1.952,2.062,245,,0.007700
3567,SECURITY DIALOGUE,0967-0106,521,1.952,2.007,28,,0.002610
3569,EARTHQUAKE ENGINEERING & STRUCTURAL DYNAMICS,0098-8847,"5,225",1.951,2.273,128,,0.008260
3570,EXPERIMENTAL PSYCHOLOGY,1618-3169,"1,058",1.950,2.291,47,,0.004080
3571,INTERNATIONAL JOURNAL OF GYNECOLOGICAL CANCER,1048-891X,"4,812",1.949,2.012,244,,0.012470
3572,GLYCOCONJUGATE JOURNAL,0282-0080,"2,385",1.948,2.035,65,,0.003660
3572,IEEE Antennas and Wireless Propagation Letters,1536-1225,"4,537",1.948,1.954,423,,0.022100
3574,JOURNAL OF ZOOLOGY,0952-8369,"7,483",1.947,2.108,101,,0.006760
3575,European Journal of Physical and Rehabilitation Medicine,1973-9087,701,1.946,2.194,86,,0.002580
3575,TEXAS LAW REVIEW,0040-4411,"1,372",1.946,2.083,38,,0.002770
3577,CALIFORNIA MANAGEMENT REVIEW,0008-1256,"2,683",1.944,2.672,28,,0.002110
3577,COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY,0301-5661,"3,586",1.944,2.491,64,,0.004520
3577,Clinical Trials,1740-7745,"1,240",1.944,2.441,94,,0.006930
3577,HEALTH EDUCATION RESEARCH,0268-1153,"3,582",1.944,2.508,91,,0.006310
3577,Hydrology Research,1998-9563,473,1.944,1.810,74,,0.002140
3577,JOURNAL OF NON-NEWTONIAN FLUID MECHANICS,0377-0257,"4,537",1.944,1.951,120,,0.006530
3577,RESEARCH IN ENGINEERING DESIGN,0934-9839,667,1.944,2.170,23,,0.001060
3584,Ad Hoc Networks,1570-8705,"1,812",1.943,2.488,189,,0.005590
3584,INTERNATIONAL JOURNAL OF MULTIPHASE FLOW,0301-9322,"4,956",1.943,2.358,105,,0.007930
3584,JOURNAL OF CEREAL SCIENCE,0733-5210,"5,125",1.943,2.712,151,,0.007780
3584,JOURNAL OF SEDIMENTARY RESEARCH,1527-1404,"4,057",1.943,2.730,74,,0.005060
3584,JOURNAL OF URBAN HEALTH-BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE,1099-3460,"2,648",1.943,2.517,105,,0.006250
3584,SENSORS AND ACTUATORS A-PHYSICAL,0924-4247,"12,623",1.943,2.143,521,,0.020060
3590,Current Computer-Aided Drug Design,1573-4099,335,1.942,1.885,47,,0.000840
3590,GEOCHEMICAL JOURNAL,0016-7002,"1,438",1.942,1.653,54,,0.002350
3592,EXCEPTIONAL CHILDREN,0014-4029,"1,640",1.941,2.943,26,,0.002620
3592,INJURY PREVENTION,1353-8047,"2,291",1.941,2.036,72,,0.004500
3592,INJURY PREVENTION,1353-8047,"2,291",1.941,2.036,72,,0.004500
3595,SIAM JOURNAL ON SCIENTIFIC COMPUTING,1064-8275,"7,878",1.940,2.317,234,,0.023500
3596,JOURNAL OF BIOSCIENCES,0250-5991,"2,199",1.939,2.194,94,,0.004010
3596,MICROBIOLOGICAL RESEARCH,0944-5013,"1,673",1.939,2.144,81,,0.003770
3598,Analytical Methods,1759-9660,"2,866",1.938,1.913,950,,0.009070
3598,BMC BIOCHEMISTRY,1471-2091,880,1.938,Not Available,34,,0.002850
3598,International Perspectives on Sexual and Reproductive Health,1944-0391,170,1.938,1.687,0,,0.001090
3598,Translational Stroke Research,1868-4483,397,1.938,2.011,70,,0.001590
3602,BMC Urology,1471-2490,474,1.937,Not Available,72,,0.001210
3602,Insect Conservation and Diversity,1752-458X,386,1.937,2.101,69,,0.001880
3602,Seminars in Pediatric Surgery,1055-8586,956,1.937,2.508,34,,0.002740
3605,ADVANCES IN CHRONIC KIDNEY DISEASE,1548-5595,903,1.935,2.313,62,,0.003340
3605,Journal of Ophthalmology,2090-004X,329,1.935,1.852,77,,0.001630
3607,EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY,1090-3798,"1,425",1.934,2.089,101,,0.004740
3607,JOURNAL OF MUSCLE RESEARCH AND CELL MOTILITY,0142-4319,"1,553",1.934,1.987,36,,0.001980
3607,JOURNAL OF ORAL REHABILITATION,0305-182X,"4,478",1.934,2.316,109,,0.006280
3610,BIOLOGICAL CYBERNETICS,0340-1200,"4,508",1.933,1.962,43,,0.003830
3611,GRASS AND FORAGE SCIENCE,0142-5242,"1,393",1.932,1.624,51,,0.001990
3611,PUBLIC UNDERSTANDING OF SCIENCE,0963-6625,"1,379",1.932,2.408,67,,0.003680
3611,SURGICAL CLINICS OF NORTH AMERICA,0039-6109,"2,866",1.932,2.000,81,,0.004160
3614,CANCER NURSING,0162-220X,"2,543",1.931,2.488,89,,0.003950
3614,CANCER NURSING,0162-220X,"2,543",1.931,2.488,89,,0.003950
3614,EARLY HUMAN DEVELOPMENT,0378-3782,"4,288",1.931,2.321,192,,0.009150
3614,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,0035-9203,"8,411",1.931,2.453,126,,0.010590
3618,ARTIFICIAL LIFE,1064-5462,727,1.930,1.800,24,,0.001080
3618,CLINICS IN DERMATOLOGY,0738-081X,"2,613",1.930,2.609,85,,0.004690
3618,IMF Economic Review,2041-4161,132,1.930,2.377,21,,0.002330
3618,LANGUAGE AND COGNITIVE PROCESSES,0169-0965,"2,017",1.930,2.455,69,,0.005190
3622,Clinical Lymphoma Myeloma & Leukemia,2152-2650,881,1.929,1.705,128,,0.004090
3622,LANGUAGE LEARNING & TECHNOLOGY,1094-3501,484,1.929,2.362,25,,0.001090
