"Journal Data Filtered By:  Selected JCR Year: 2010 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
4973,CONSERVATION GENETICS,1566-0621,"2,626",1.255,1.889,238,,0.009710
4973,World Mycotoxin Journal,1875-0710,137,1.255,1.255,37,,0.000430
4975,Clinical & Translational Oncology,1699-048X,679,1.254,Not Available,94,,0.003390
4975,JOURNAL OF PHONETICS,0095-4470,"1,389",1.254,2.015,51,,0.002610
4975,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,0736-5845,"1,010",1.254,1.500,89,,0.002640
4978,Advanced Science Letters,1936-6612,133,1.253,1.253,90,,0.001070
4978,JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,1058-0468,"1,521",1.253,1.331,90,,0.003020
4980,AESTHETIC PLASTIC SURGERY,0364-216X,"1,758",1.252,1.256,117,,0.004120
4980,JOURNAL OF SCIENTIFIC COMPUTING,0885-7474,"1,196",1.252,1.543,82,,0.007340
4980,PROBABILISTIC ENGINEERING MECHANICS,0266-8920,796,1.252,1.306,43,,0.003060
4983,AMERICAN JOURNAL OF LAW & MEDICINE,0098-8588,295,1.250,1.505,17,,0.001130
4983,Advances in Child Development and Behavior,0065-2407,340,1.250,2.116,14,,0.000860
4983,BUILDING RESEARCH AND INFORMATION,0961-3218,607,1.250,1.392,42,,0.001590
4983,BULLETIN DE LA SOCIETE GEOLOGIQUE DE FRANCE,0037-9409,"2,129",1.250,1.313,41,,0.002120
4983,CULTURE MEDICINE AND PSYCHIATRY,0165-005X,696,1.250,1.381,27,,0.001120
4983,FOOD REVIEWS INTERNATIONAL,8755-9129,806,1.250,2.054,17,,0.000970
4983,INFANT AND CHILD DEVELOPMENT,1522-7227,492,1.250,1.649,44,,0.001930
4983,JOURNAL OF COMPUTER ASSISTED LEARNING,0266-4909,773,1.250,1.920,43,,0.001830
4983,LAND DEGRADATION & DEVELOPMENT,1085-3278,951,1.250,1.537,57,,0.001880
4983,Personality and Mental Health,1932-8621,71,1.250,1.193,22,,0.000180
4983,RESEARCH IN ENGINEERING DESIGN,0934-9839,503,1.250,1.474,16,,0.000650
4983,SEED SCIENCE RESEARCH,0960-2585,"1,093",1.250,2.065,27,,0.001630
4983,Substance Abuse,0889-7077,351,1.250,Not Available,25,,0.001070
4983,Substance Abuse,0889-7077,351,1.250,Not Available,25,,0.001070
4983,THEORY AND PRACTICE OF LOGIC PROGRAMMING,1471-0684,202,1.250,1.010,33,,0.000960
4983,Zeitschrift fur Sprachwissenschaft,0721-9067,75,1.250,Not Available,6,,0.000140
4999,SURFACE AND INTERFACE ANALYSIS,0142-2421,"4,893",1.249,1.284,333,,0.009510
5000,Crop & Pasture Science,1836-5795,180,1.248,1.256,103,,0.000690
5000,JOURNAL OF TROPICAL PEDIATRICS,0142-6338,"1,416",1.248,1.286,81,,0.003150
5002,Biomarkers in Medicine,1752-0363,217,1.247,1.224,62,,0.000790
5002,Cognitive and Behavioral Neurology,1543-3633,524,1.247,2.039,43,,0.002210
5002,JPC-JOURNAL OF PLANAR CHROMATOGRAPHY-MODERN TLC,0933-4173,803,1.247,0.965,80,,0.001810
5002,MAGNETIC RESONANCE IN CHEMISTRY,0749-1581,"3,418",1.247,1.330,162,,0.007200
5002,REVUE D EPIDEMIOLOGIE ET DE SANTE PUBLIQUE,0398-7620,594,1.247,0.992,44,,0.001210
5002,ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE,0044-2313,"8,347",1.247,1.172,382,,0.011600
5008,DRUG DELIVERY,1071-7544,887,1.246,1.862,66,,0.002190
5008,JOURNAL OF PORPHYRINS AND PHTHALOCYANINES,1088-4246,"1,561",1.246,1.156,111,,0.002700
5008,JOURNAL OF ULTRASOUND IN MEDICINE,0278-4297,"3,696",1.246,1.307,231,,0.008580
5011,ANDROLOGIA,0303-4569,"1,060",1.244,1.242,57,,0.001480
5011,MINERALS ENGINEERING,0892-6875,"3,273",1.244,1.565,170,,0.008130
5013,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,1368-2822,793,1.243,1.564,52,,0.001930
5013,JOURNAL OF FAMILY PLANNING AND REPRODUCTIVE HEALTH CARE,1471-1893,396,1.243,1.015,29,,0.000820
5013,JOURNAL OF FAMILY PLANNING AND REPRODUCTIVE HEALTH CARE,1471-1893,396,1.243,1.015,29,,0.000820
5013,PLANT CELL TISSUE AND ORGAN CULTURE,0167-6857,"4,024",1.243,1.490,176,,0.004380
5013,PROCEEDINGS OF THE LONDON MATHEMATICAL SOCIETY,0024-6115,"3,018",1.243,1.318,56,,0.010010
5018,Qualitative Research,1468-7941,612,1.242,Not Available,38,,0.002180
5019,BIOSYSTEMS ENGINEERING,1537-5110,"2,039",1.241,1.465,157,,0.005900
5019,EUROPEAN JOURNAL OF COGNITIVE PSYCHOLOGY,0954-1446,947,1.241,1.563,63,,0.002850
5019,LANGUAGE SPEECH AND HEARING SERVICES IN SCHOOLS,0161-1461,894,1.241,1.851,40,,0.002030
5019,ZYGOTE,0967-1994,731,1.241,1.290,41,,0.001140
5023,Asian Pacific Journal of Cancer Prevention,1513-7368,"1,572",1.240,Not Available,232,,0.002810
5023,INFORMATION SOCIETY,0197-2243,615,1.240,1.714,27,,0.001390
5023,JOURNAL OF APPLIED POLYMER SCIENCE,0021-8995,"37,398",1.240,1.399,"1,803",,0.060980
5026,ALGORITHMICA,0178-4617,"1,835",1.239,1.227,118,,0.004990
5026,Australian Endodontic Journal,1329-1947,197,1.239,Not Available,22,,0.000560
5026,IAWA JOURNAL,0928-1541,916,1.239,1.309,37,,0.001190
5026,JOURNAL OF SURFACTANTS AND DETERGENTS,1097-3958,583,1.239,1.282,68,,0.000910
5026,VETERINARY CLINICAL PATHOLOGY,0275-6382,910,1.239,1.369,68,,0.002180
5031,American Journal of Mens Health,1557-9883,111,1.238,1.052,35,,0.000710
5031,COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,0169-2607,"1,824",1.238,1.404,111,,0.004950
5031,DATA MINING AND KNOWLEDGE DISCOVERY,1384-5810,"1,509",1.238,2.894,34,,0.003060
5031,Mobilities,1745-0101,192,1.238,Not Available,28,,0.001290
5031,PARLIAMENTARY AFFAIRS,0031-2290,410,1.238,0.951,49,,0.001750
5031,WETLANDS,0277-5212,"2,491",1.238,1.810,111,,0.005000
5037,European Journal of Dental Education,1396-5883,426,1.237,Not Available,38,,0.001160
5037,Minerva Endocrinologica,0391-1977,290,1.237,Not Available,23,,0.000950
5037,PEDIATRIC CARDIOLOGY,0172-0643,"2,099",1.237,1.183,197,,0.005860
5040,AUSTRALIAN JOURNAL OF SOIL RESEARCH,0004-9573,"3,001",1.236,1.492,70,,0.003710
5040,PAPERS IN REGIONAL SCIENCE,1056-8190,801,1.236,1.638,43,,0.001960
5042,CANADIAN JOURNAL OF MICROBIOLOGY,0008-4166,"5,387",1.235,1.409,118,,0.005810
5042,IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS,0093-9994,"7,542",1.235,1.960,271,,0.012820
5042,INDUSTRIAL AND CORPORATE CHANGE,0960-6491,"1,892",1.235,2.330,69,,0.003730
5042,PATTERN RECOGNITION LETTERS,0167-8655,"4,698",1.235,1.897,271,,0.015140
5046,ACTA BIOCHIMICA POLONICA,0001-527X,"1,807",1.234,1.469,85,,0.004000
5046,FEMINIST ECONOMICS,1354-5701,428,1.234,1.371,23,,0.001590
5048,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,0002-9092,"4,256",1.233,1.607,93,,0.006660
5048,AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS,0002-9092,"4,256",1.233,1.607,93,,0.006660
5050,ORGANIC PREPARATIONS AND PROCEDURES INTERNATIONAL,0030-4948,871,1.232,0.939,30,,0.000890
5051,LICHENOLOGIST,0024-2829,"1,114",1.231,1.244,80,,0.001450
5051,World Trade Review,1474-7456,148,1.231,Not Available,19,,0.001020
5053,GROUND WATER MONITORING AND REMEDIATION,1069-3629,521,1.230,1.154,39,,0.001310
5053,JOURNAL OF BIOMEDICINE AND BIOTECHNOLOGY,1110-7243,"1,113",1.230,1.742,411,,0.003350
5055,AFRICAN JOURNAL OF MARINE SCIENCE,1814-232X,588,1.229,1.261,54,,0.002320
5055,FOLIA GEOBOTANICA,1211-9520,716,1.229,1.649,22,,0.001270
5055,JOURNAL OF AOAC INTERNATIONAL,1060-3271,"4,036",1.229,1.512,222,,0.007430
5055,Learning Media and Technology,1743-9892,175,1.229,Not Available,23,,0.000800
5059,JOURNAL OF CLINICAL NURSING,0962-1067,"3,622",1.228,1.702,368,,0.009430
5059,JOURNAL OF CLINICAL NURSING,0962-1067,"3,622",1.228,1.702,368,,0.009430
5059,JOURNAL OF INTERVENTIONAL CARDIAC ELECTROPHYSIOLOGY,1383-875X,863,1.228,1.237,81,,0.003570
5059,JOURNAL OF NUTRITIONAL SCIENCE AND VITAMINOLOGY,0301-4800,"1,377",1.228,1.206,68,,0.002160
5063,JOURNAL OF HYDRAULIC ENGINEERING-ASCE,0733-9429,"5,736",1.227,1.692,113,,0.007810
5063,MICROBIOLOGY AND IMMUNOLOGY,0385-5600,"2,634",1.227,1.499,99,,0.005160
5065,ACTA PHYSIOLOGICA HUNGARICA,0231-424X,316,1.226,0.803,34,,0.000580
5065,ANNALES SCIENTIFIQUES DE L ECOLE NORMALE SUPERIEURE,0012-9593,"1,586",1.226,1.714,24,,0.007330
5065,FORMAL ASPECTS OF COMPUTING,0934-5043,352,1.226,1.300,28,,0.001230
5068,JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY,1017-7825,"2,076",1.224,1.075,253,,0.007200
5068,Topics in Stroke Rehabilitation,1074-9357,538,1.224,Not Available,54,,0.001690
5070,INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY,0950-5423,"3,392",1.223,1.428,347,,0.006610
5071,AMERICAN JOURNAL OF POTATO RESEARCH,1099-209X,610,1.222,1.156,53,,0.001250
5071,EUROPEAN URBAN AND REGIONAL STUDIES,0969-7764,452,1.222,1.602,25,,0.001050
5071,EXPLORATIONS IN ECONOMIC HISTORY,0014-4983,622,1.222,1.237,33,,0.002550
5071,Earth and Environmental Science Transactions of the Royal Society of Edinburgh,1755-6910,"1,340",1.222,1.364,34,,0.000970
5071,FOLIA NEUROPATHOLOGICA,1641-4640,361,1.222,1.234,36,,0.000930
5071,Journal of Global Information Management,1062-7375,285,1.222,1.829,16,,0.000550
5071,Phonology,0952-6757,357,1.222,Not Available,13,,0.001020
5071,Sustainability Science,1862-4065,116,1.222,1.403,20,,0.000640
5071,WASTE MANAGEMENT & RESEARCH,0734-242X,"1,289",1.222,1.308,122,,0.002390
5080,ASAIO JOURNAL,1058-2916,"1,713",1.221,1.291,89,,0.004920
5080,ESAIM-CONTROL OPTIMISATION AND CALCULUS OF VARIATIONS,1292-8119,508,1.221,1.306,51,,0.004370
5080,JOURNAL OF PAEDIATRICS AND CHILD HEALTH,1034-4810,"2,443",1.221,1.394,127,,0.006350
5080,JOURNAL OF PSYCHOSOMATIC OBSTETRICS AND GYNECOLOGY,0167-482X,811,1.221,1.605,32,,0.001430
5080,JOURNAL OF PSYCHOSOMATIC OBSTETRICS AND GYNECOLOGY,0167-482X,811,1.221,1.605,32,,0.001430
5080,RESEARCH IN HIGHER EDUCATION,0361-0365,"1,089",1.221,1.585,37,,0.003400
5080,VETERINARY CLINICS OF NORTH AMERICA-EQUINE PRACTICE,0749-0739,935,1.221,1.163,47,,0.001060
5087,Business & Society,0007-6503,794,1.220,Not Available,23,,0.001010
5087,DIGITAL SIGNAL PROCESSING,1051-2004,"1,370",1.220,1.610,155,,0.003290
5087,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,1612-4642,455,1.220,1.240,111,,0.001850
5087,Estudios de Psicologia,0210-9395,85,1.220,Not Available,21,,0.000140
5087,GRANULAR MATTER,1434-5021,504,1.220,1.642,55,,0.002540
5087,JOURNAL OF INCLUSION PHENOMENA AND MACROCYCLIC CHEMISTRY,0923-0750,"2,221",1.220,1.211,161,,0.003710
5087,NEUROLOGICAL SCIENCES,1590-1874,"1,768",1.220,1.271,214,,0.005170
5087,Reviews in Cardiovascular Medicine,1530-6550,385,1.220,Not Available,35,,0.001030
5095,Planning Theory,1473-0952,219,1.219,Not Available,17,,0.000550
5096,GERODONTOLOGY,0734-0664,561,1.218,Not Available,46,,0.001290
5096,REVISTA DE NEUROLOGIA,0210-0010,"1,866",1.218,0.855,161,,0.002350
5098,JOURNAL OF BIOSOCIAL SCIENCE,0021-9320,948,1.217,1.330,51,,0.002350
5098,PERSPECTIVES IN BIOLOGY AND MEDICINE,0031-5982,804,1.217,1.347,35,,0.002100
5100,ACM TRANSACTIONS ON DATABASE SYSTEMS,0362-5915,"1,192",1.216,2.716,27,,0.003810
5100,FAMILY RELATIONS,0197-6664,"1,556",1.216,1.612,47,,0.003010
5100,Journal of Integrative Neuroscience,0219-6352,264,1.216,Not Available,20,,0.001020
5103,ALTERNATIVE THERAPIES IN HEALTH AND MEDICINE,1078-6791,776,1.215,1.754,20,,0.001480
5103,INTERNATIONAL JOURNAL OF LAW AND PSYCHIATRY,0160-2527,766,1.215,1.161,55,,0.001580
5103,MOLECULAR SIMULATION,0892-7022,"1,558",1.215,1.193,137,,0.005510
5103,POLYMER BULLETIN,0170-0839,"2,982",1.215,1.294,152,,0.005210
5103,VIOLENCE AGAINST WOMEN,1077-8012,"1,478",1.215,1.981,72,,0.004240
5108,EUROPEAN ARCHIVES OF OTO-RHINO-LARYNGOLOGY,0937-4477,"2,633",1.214,1.214,284,,0.008470
5108,EUROPEAN SURGICAL RESEARCH,0014-312X,907,1.214,1.342,59,,0.002270
5108,PSYCHOTHERAPIE PSYCHOSOMATIK MEDIZINISCHE PSYCHOLOGIE,0937-2032,573,1.214,0.928,58,,0.000870
5108,WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY,0959-3993,"3,684",1.214,1.312,256,,0.007720
5112,ADVANCES IN COMPLEX SYSTEMS,0219-5259,392,1.213,1.141,41,,0.001400
5112,Bayesian Analysis,1931-6690,368,1.213,2.756,29,,0.005510
5112,JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,0167-6105,"2,541",1.213,1.446,87,,0.005270
5112,SEX ROLES,0360-0025,"4,075",1.213,1.658,137,,0.007560
5116,Quarterly Journal of Political Science,1554-0626,93,1.212,1.409,8,,0.002410
5117,AAPS PHARMSCITECH,1530-9932,"1,851",1.211,2.035,201,,0.005510
5117,FLOW TURBULENCE AND COMBUSTION,1386-6184,653,1.211,1.341,64,,0.002840
5117,HUMAN & EXPERIMENTAL TOXICOLOGY,0960-3271,"2,231",1.211,1.608,107,,0.003460
5117,International Journal of Agricultural Sustainability,1473-5903,123,1.211,Not Available,26,,0.000570
5117,JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR,0022-5002,"2,556",1.211,1.569,51,,0.001880
5117,JOURNAL OF THE EXPERIMENTAL ANALYSIS OF BEHAVIOR,0022-5002,"2,556",1.211,1.569,51,,0.001880
5117,JUSTICE QUARTERLY,0741-8825,"1,232",1.211,1.929,34,,0.001980
5124,DISPLAYS,0141-9382,607,1.210,1.436,34,,0.001660
5124,MECHANISM AND MACHINE THEORY,0094-114X,"2,173",1.210,1.452,138,,0.004190
5126,IMMUNOPHARMACOLOGY AND IMMUNOTOXICOLOGY,0892-3973,692,1.209,1.061,97,,0.001240
5126,SUSTAINABLE DEVELOPMENT,0968-0802,440,1.209,2.013,38,,0.001440
5128,Clinical Journal of Oncology Nursing,1092-1095,551,1.208,Not Available,69,,0.001670
5128,Clinical Journal of Oncology Nursing,1092-1095,551,1.208,Not Available,69,,0.001670
5128,EVALUATION & THE HEALTH PROFESSIONS,0163-2787,693,1.208,2.562,27,,0.002140
5128,EVALUATION & THE HEALTH PROFESSIONS,0163-2787,693,1.208,2.562,27,,0.002140
5128,JOURNAL OF PARASITOLOGY,0022-3395,"7,392",1.208,1.365,209,,0.009240
5133,Archives of Cardiovascular Diseases,1875-2136,242,1.207,1.213,68,,0.001290
5133,FOOD AND BIOPRODUCTS PROCESSING,0960-3085,508,1.207,1.130,58,,0.001120
5133,HEALTH PHYSICS,0017-9078,"3,516",1.207,0.997,205,,0.004610
5133,JOURNAL OF THORACIC IMAGING,0883-5993,874,1.207,1.592,64,,0.001920
5137,High Energy Density Physics,1574-1818,330,1.206,Not Available,59,,0.001990
5137,JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS,1061-8600,"2,056",1.206,1.848,54,,0.007460
5137,MANAGEMENT LEARNING,1350-5076,637,1.206,1.887,29,,0.001040
5140,COMPARATIVE MEDICINE,1532-0820,695,1.205,1.152,56,,0.002030
5140,Language Teaching Research,1362-1688,253,1.205,Not Available,24,,0.001020
5140,SOCIOLOGICAL FORUM,0884-8971,816,1.205,1.205,37,,0.001890
5140,WILDLIFE RESEARCH,1035-3712,"1,616",1.205,1.279,80,,0.002810
5144,CLINICAL MEDICINE,1470-2118,795,1.204,1.300,73,,0.002980
5144,MOTOR CONTROL,1087-1640,484,1.204,1.831,28,,0.001410
5146,ANNALS ACADEMY OF MEDICINE SINGAPORE,0304-4602,"1,880",1.203,1.206,129,,0.004920
5146,JOURNAL OF NEURORADIOLOGY,0150-9861,598,1.203,1.148,35,,0.001410
5146,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,0275-5947,"3,058",1.203,1.439,123,,0.005480
5149,BULLETIN OF GEOSCIENCES,1214-1119,211,1.202,Not Available,43,,0.000940
5149,ESAIM-MATHEMATICAL MODELLING AND NUMERICAL ANALYSIS-MODELISATION MATHEMATIQUE ET ANALYSE NUMERIQUE,0764-583X,828,1.202,1.460,50,,0.005040
5149,JOURNAL OF MOLECULAR HISTOLOGY,1567-2379,670,1.202,1.555,44,,0.002540
5152,BMC Medical Education,1472-6920,667,1.201,Not Available,93,,0.003300
5152,BMC Medical Education,1472-6920,667,1.201,Not Available,93,,0.003300
5154,ACTA OTO-LARYNGOLOGICA,0001-6489,"5,817",1.200,1.318,235,,0.009980
5154,Asia-Pacific Psychiatry,1758-5864,30,1.200,1.200,28,,0.000010
5154,Asia-Pacific Psychiatry,1758-5864,30,1.200,1.200,28,,0.000010
5154,European Journal of Integrative Medicine,1876-3820,26,1.200,1.200,20,,0.000070
5154,Future Virology,1746-0794,189,1.200,0.863,55,,0.001090
5154,JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK,0075-4102,"3,769",1.200,1.360,93,,0.016450
5154,JOURNAL OF FINANCIAL INTERMEDIATION,1042-9573,635,1.200,1.670,25,,0.003810
5154,JOURNAL OF HYDROINFORMATICS,1464-7141,263,1.200,1.300,36,,0.000870
5154,SCIENCE IN CHINA SERIES G-PHYSICS MECHANICS & ASTRONOMY,1672-1799,794,1.200,1.077,0,,0.002970
5163,Archives of Medical Science,1734-1922,349,1.199,Not Available,155,,0.000820
5163,METALS AND MATERIALS INTERNATIONAL,1598-9623,719,1.199,1.032,149,,0.002630
5165,INTERNATIONAL AFFAIRS,0020-5850,770,1.198,1.496,62,,0.003580
5165,Journal of Laparoendoscopic & Advanced Surgical Techniques,1092-6429,"1,426",1.198,1.113,184,,0.004970
5167,JOURNAL OF GEODYNAMICS,0264-3707,"1,405",1.197,1.425,65,,0.003760
5167,Kinetic and Related Models,1937-5093,75,1.197,1.197,31,,0.001100
5167,PHYSIOLOGICAL AND MOLECULAR PLANT PATHOLOGY,0885-5765,"1,951",1.197,2.027,36,,0.002260
5170,ACTA VETERINARIA SCANDINAVICA,0044-605X,"1,247",1.196,1.308,65,,0.001610
5170,ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY,0936-8051,"2,995",1.196,1.290,228,,0.007970
5170,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,0008-4301,"9,848",1.196,1.696,117,,0.009420
5170,FOREST SCIENCE,0015-749X,"3,082",1.196,1.590,57,,0.003300
5170,JOURNAL OF FUNCTIONAL ANALYSIS,0022-1236,"6,127",1.196,1.325,272,,0.033390
5175,CULTURE HEALTH & SEXUALITY,1369-1058,582,1.195,1.611,72,,0.002210
5176,INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE,0020-7225,"3,968",1.194,1.656,158,,0.005970
5176,Journal of Micro-Nanolithography MEMS and MOEMS,1932-5150,334,1.194,1.211,91,,0.001250
5176,Language Assessment Quarterly,1543-4303,103,1.194,Not Available,15,,0.000620
5179,INTERACTING WITH COMPUTERS,0953-5438,821,1.192,1.718,48,,0.002050
5179,INTERACTING WITH COMPUTERS,0953-5438,821,1.192,1.718,48,,0.002050
5179,INTERNATIONAL JOURNAL OF REHABILITATION RESEARCH,0342-5282,854,1.192,0.881,58,,0.001850
5179,ROCK MECHANICS AND ROCK ENGINEERING,0723-2632,688,1.192,1.340,65,,0.002110
5183,EMU,0158-4197,717,1.191,0.984,45,,0.001100
5183,GEOGRAFISKA ANNALER SERIES B-HUMAN GEOGRAPHY,0435-3684,549,1.191,1.603,21,,0.001630
5183,Journal of Refugee Studies,0951-6328,306,1.191,Not Available,27,,0.000850
5183,RESEARCH QUARTERLY FOR EXERCISE AND SPORT,0270-1367,"2,901",1.191,1.662,67,,0.002770
5183,RESEARCH QUARTERLY FOR EXERCISE AND SPORT,0270-1367,"2,901",1.191,1.662,67,,0.002770
5188,CZECH JOURNAL OF ANIMAL SCIENCE,1212-1819,564,1.190,1.083,65,,0.001070
5188,JOURNAL OF INVESTIGATIVE DERMATOLOGY SYMPOSIUM PROCEEDINGS,1087-0024,632,1.190,1.856,0,,0.001110
5190,ADAPTED PHYSICAL ACTIVITY QUARTERLY,0736-5829,485,1.189,1.117,20,,0.000530
5190,INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS,0946-1965,"1,628",1.189,1.279,99,,0.002610
5190,IRANIAN POLYMER JOURNAL,1026-1265,594,1.189,0.965,86,,0.001580
5190,JOURNAL OF SMALL BUSINESS MANAGEMENT,0047-2778,"1,043",1.189,1.703,27,,0.001360
5190,PALAEONTOLOGIA ELECTRONICA,1094-8074,585,1.189,1.635,24,,0.001330
5195,INTERNATIONAL JOURNAL OF REMOTE SENSING,0143-1161,"9,804",1.188,1.555,391,,0.017500
5195,INTERNATIONAL MIGRATION REVIEW,0197-9183,"1,837",1.188,2.145,32,,0.003980
5197,URBAN GEOGRAPHY,0272-3638,637,1.187,1.328,51,,0.001940
5198,AQUACULTURE RESEARCH,1355-557X,"3,396",1.186,1.436,298,,0.008180
5198,Field Methods,1525-822X,373,1.186,Not Available,24,,0.001670
5198,IIE TRANSACTIONS,0740-817X,"2,764",1.186,1.535,66,,0.006540
5198,JOURNAL OF AFRICAN EARTH SCIENCES,1464-343X,"2,059",1.186,2.063,115,,0.004330
5198,JOURNAL OF POLYMER RESEARCH,1022-9760,729,1.186,1.446,101,,0.002220
5198,PHYCOLOGICAL RESEARCH,1322-0829,526,1.186,1.208,34,,0.001270
5204,JOURNAL OF APPLIED GEOPHYSICS,0926-9851,"1,287",1.185,1.544,72,,0.003880
5204,JOURNAL OF PALEONTOLOGY,0022-3360,"4,139",1.185,1.302,90,,0.004530
5206,AUSTRALIAN & NEW ZEALAND JOURNAL OF OBSTETRICS & GYNAECOLOGY,0004-8666,"1,718",1.184,1.324,108,,0.004770
5206,IEEE Vehicular Technology Magazine,1556-6072,253,1.184,2.114,27,,0.001160
5208,AGROFORESTRY SYSTEMS,0167-4366,"1,720",1.183,1.245,95,,0.002070
5208,COMPUTERS ENVIRONMENT AND URBAN SYSTEMS,0198-9715,367,1.183,Not Available,45,,0.001410
5208,NUMERICAL HEAT TRANSFER PART A-APPLICATIONS,1040-7782,"2,509",1.183,1.346,89,,0.004840
5211,CBE-Life Sciences Education,1931-7913,209,1.182,Not Available,58,,0.000880
5211,Cancer Epidemiology,1877-7821,122,1.182,1.221,114,,0.000610
5211,International Journal of Computational Methods,0219-8762,159,1.182,0.841,33,,0.001230
5211,OXFORD BULLETIN OF ECONOMICS AND STATISTICS,0305-9049,"1,449",1.182,1.622,36,,0.004660
5211,OXFORD BULLETIN OF ECONOMICS AND STATISTICS,0305-9049,"1,449",1.182,1.622,36,,0.004660
5211,POPULATION BULLETIN,0032-468X,164,1.182,1.741,2,,0.000530
5211,Psychology of Music,0305-7356,535,1.182,Not Available,23,,0.000740
5211,SILVA FENNICA,0037-5330,964,1.182,1.440,58,,0.002270
5219,Communications in Mathematical Sciences,1539-6746,553,1.181,1.397,50,,0.004530
5220,HASTINGS LAW JOURNAL,0017-8322,545,1.180,1.180,38,,0.001490
5220,Mathematical Biosciences and Engineering,1547-1063,366,1.180,1.269,51,,0.002410
5222,CANADIAN JOURNAL OF NEUROLOGICAL SCIENCES,0317-1671,"2,167",1.179,1.270,135,,0.003660
5222,DYSLEXIA,1076-9242,461,1.179,1.674,22,,0.000970
5222,JOM,1047-4838,"2,304",1.179,1.465,131,,0.006160
5225,INSURANCE MATHEMATICS & ECONOMICS,0167-6687,"1,572",1.178,1.451,105,,0.006980
5225,INSURANCE MATHEMATICS & ECONOMICS,0167-6687,"1,572",1.178,1.451,105,,0.006980
5227,CANADIAN JOURNAL OF EXPERIMENTAL PSYCHOLOGY-REVUE CANADIENNE DE PSYCHOLOGIE EXPERIMENTALE,1196-1961,723,1.177,1.514,31,,0.001760
5228,Computer Networks,1389-1286,"3,539",1.176,1.690,223,,0.012300
5228,Journal of Flood Risk Management,1753-318X,66,1.176,1.176,28,,0.000280
5228,MULTIMEDIA SYSTEMS,0942-4962,490,1.176,1.031,25,,0.001170
5231,Journal of Cardiology,0914-5087,740,1.175,Not Available,106,,0.001510
5231,Journal of Macromarketing,0276-1467,499,1.175,Not Available,26,,0.000700
5233,AIAA JOURNAL,0001-1452,"9,864",1.174,1.249,275,,0.017490
5233,DISASTERS,0361-3666,696,1.174,1.720,87,,0.001610
5233,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,0022-247X,"15,826",1.174,1.345,759,,0.066790
5236,JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY,1044-677X,"1,681",1.173,0.927,32,,0.001550
5236,JOURNAL OF SMALL ANIMAL PRACTICE,0022-4510,"2,604",1.173,1.286,103,,0.003070
5238,CUAJ-Canadian Urological Association Journal,1911-6470,208,1.172,Not Available,50,,0.000830
5238,Hellenic Journal of Cardiology,1109-9666,275,1.172,Not Available,76,,0.000810
5238,INFORMS JOURNAL ON COMPUTING,1091-9856,940,1.172,1.450,46,,0.004050
5238,JOURNAL OF COMPOSITES FOR CONSTRUCTION,1090-0268,"1,165",1.172,1.518,85,,0.003760
5238,NEPHROLOGY,1320-5358,"1,082",1.172,1.342,170,,0.005030
5238,UROLOGICAL RESEARCH,0300-5623,"1,275",1.172,1.578,72,,0.002540
5244,INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,1094-3420,584,1.171,1.616,29,,0.002190
5244,TOPICS IN EARLY CHILDHOOD SPECIAL EDUCATION,0271-1214,453,1.171,1.398,18,,0.000770
5244,Transport Policy,0967-070X,699,1.171,1.600,52,,0.002590
5247,AMERICAN JOURNAL OF MATHEMATICS,0002-9327,"3,613",1.170,1.336,52,,0.009950
5247,POLICY STUDIES JOURNAL,0190-292X,614,1.170,1.215,33,,0.002210
5247,SCHMERZ,0932-433X,509,1.170,0.950,60,,0.000920
5250,Early Intervention in Psychiatry,1751-7885,200,1.169,1.603,42,,0.001130
