"Journal Data Filtered By:  Selected JCR Year: 2011 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
293,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,"3,816",6.868,8.262,128,,0.011200
295,GLOBAL CHANGE BIOLOGY,1354-1013,"16,313",6.862,8.036,292,,0.064550
296,CURRENT OPINION IN PHARMACOLOGY,1471-4892,"5,003",6.856,6.924,101,,0.020630
297,THORAX,0040-6376,"15,810",6.840,6.950,149,,0.035930
298,DRUG DISCOVERY TODAY,1359-6446,"8,280",6.828,7.155,122,,0.021850
299,ChemSusChem,1864-5631,"3,040",6.827,7.171,201,,0.013390
300,DIABETOLOGIA,0012-186X,"22,276",6.814,6.170,328,,0.058870
301,PROCEEDINGS OF THE IEEE,0018-9219,"16,872",6.810,6.460,118,,0.040810
302,JACC-Cardiovascular Interventions,1936-8798,"2,602",6.800,7.123,131,,0.019040
303,JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA,1083-3021,"1,972",6.741,5.819,32,,0.005590
304,Advances in Cancer Research,0065-230X,"1,838",6.733,5.766,19,,0.004830
305,Nanomedicine-Nanotechnology Biology and Medicine,1549-9634,"2,091",6.692,Not Available,110,,0.007240
306,AMERICAN JOURNAL OF CLINICAL NUTRITION,0002-9165,"45,766",6.669,7.366,406,,0.093840
307,GONDWANA RESEARCH,1342-937X,"3,498",6.659,5.599,131,,0.011000
308,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,1084-9521,"4,982",6.646,6.294,127,,0.024610
309,NEW PHYTOLOGIST,0028-646X,"24,938",6.645,6.693,344,,0.063860
310,AUTOIMMUNITY REVIEWS,1568-9972,"3,998",6.624,5.214,131,,0.014350
311,BRITISH JOURNAL OF PSYCHIATRY,0007-1250,"20,364",6.619,6.606,128,,0.034320
311,BRITISH JOURNAL OF PSYCHIATRY,0007-1250,"20,364",6.619,6.606,128,,0.034320
313,NEUROPSYCHOLOGY REVIEW,1040-7308,"1,339",6.618,7.395,26,,0.005500
313,NEUROPSYCHOLOGY REVIEW,1040-7308,"1,339",6.618,7.395,26,,0.005500
315,KIDNEY INTERNATIONAL,0085-2538,"37,436",6.606,6.341,256,,0.071270
316,DEVELOPMENT,0950-1991,"51,121",6.596,7.091,492,,0.138530
317,EARTH-SCIENCE REVIEWS,0012-8252,"5,065",6.594,8.177,74,,0.016640
318,CELLULAR AND MOLECULAR LIFE SCIENCES,1420-682X,"16,807",6.570,6.534,301,,0.065200
319,Topics in Current Chemistry,0340-1022,"4,942",6.568,5.842,14,,0.007830
320,CEREBRAL CORTEX,1047-3211,"19,105",6.544,7.058,260,,0.072770
321,PLANT PHYSIOLOGY,0032-0889,"59,542",6.535,7.054,522,,0.098770
322,JOURNAL OF CONTROLLED RELEASE,0168-3659,"26,071",6.499,7.529,331,,0.046430
323,SEMINARS IN CANCER BIOLOGY,1044-579X,"3,861",6.475,7.584,45,,0.013360
324,CRITICAL REVIEWS IN BIOTECHNOLOGY,0738-8551,"1,193",6.472,6.346,22,,0.002180
325,Retrovirology,1742-4690,"3,101",6.470,5.175,90,,0.016390
326,Circulation-Arrhythmia and Electrophysiology,1941-3149,"1,416",6.462,6.525,109,,0.009430
326,MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,1383-5742,"2,571",6.462,7.920,21,,0.007190
328,Annual Review of Nuclear and Particle Science,0163-8998,"1,853",6.457,8.333,20,,0.007230
329,ACS Chemical Biology,1554-8929,"2,681",6.446,5.976,146,,0.018510
330,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,"15,531",6.444,5.976,96,,0.025370
330,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,"15,531",6.444,5.976,96,,0.025370
332,ANNALS OF ONCOLOGY,0923-7534,"19,905",6.425,5.469,372,,0.066140
333,Haematologica-The Hematology Journal,0390-6078,"10,766",6.424,6.107,242,,0.046450
334,Annual Review of Environment and Resources,1543-5938,"1,170",6.419,7.827,18,,0.004940
334,Annual Review of Environment and Resources,1543-5938,"1,170",6.419,7.827,18,,0.004940
336,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0300-5771,"13,378",6.414,6.707,121,,0.037470
337,JOURNAL OF INFECTIOUS DISEASES,0022-1899,"42,700",6.410,6.250,600,,0.102740
338,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8436,"23,973",6.401,7.154,319,,0.077290
339,DRUG METABOLISM REVIEWS,0360-2532,"2,206",6.400,6.188,33,,0.004810
340,AMERICAN JOURNAL OF TRANSPLANTATION,1600-6135,"15,126",6.394,6.025,291,,0.059480
341,SEMINARS IN IMMUNOLOGY,1044-5323,"3,235",6.393,8.197,51,,0.015790
342,JOURNAL OF NUCLEAR MEDICINE,0161-5505,"21,165",6.381,6.527,272,,0.047240
343,Alzheimers & Dementia,1552-5260,"1,888",6.373,Not Available,61,,0.008650
343,JOURNAL OF BONE AND MINERAL RESEARCH,0884-0431,"21,405",6.373,6.459,295,,0.048310
343,ONCOGENE,0950-9232,"58,176",6.373,6.889,444,,0.171680
346,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,1079-5642,"30,722",6.368,7.037,375,,0.082480
347,JOURNAL OF MEDICAL GENETICS,0022-2593,"11,334",6.365,5.669,131,,0.030410
348,STRUCTURE,0969-2126,"11,853",6.347,5.931,169,,0.047760
349,CRITICAL CARE MEDICINE,0090-3493,"30,570",6.330,6.484,310,,0.080360
350,GREEN CHEMISTRY,1463-9262,"12,023",6.320,6.761,442,,0.031850
351,JOURNAL OF PATHOLOGY,0022-3417,"13,421",6.318,6.143,176,,0.034060
352,JOURNAL OF INVESTIGATIVE DERMATOLOGY,0022-202X,"22,454",6.314,5.793,242,,0.050120
353,IEEE Communications Surveys and Tutorials,1553-877X,874,6.311,5.496,36,,0.005020
354,Circulation-Heart Failure,1941-3289,"1,395",6.286,6.639,88,,0.011360
355,PSYCHOTHERAPY AND PSYCHOSOMATICS,0033-3190,"2,663",6.284,5.092,28,,0.005700
355,PSYCHOTHERAPY AND PSYCHOSOMATICS,0033-3190,"2,663",6.284,5.092,28,,0.005700
357,Polymer Reviews,1558-3724,939,6.281,8.710,16,,0.004850
358,Seminars in Immunopathology,1863-2297,945,6.274,6.181,52,,0.006760
359,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,0165-9936,"6,620",6.273,6.873,138,,0.016720
360,ALLERGY,0105-4538,"12,156",6.271,6.098,200,,0.031460
361,CRITICAL REVIEWS IN MICROBIOLOGY,1040-841X,"1,279",6.270,5.694,25,,0.002740
362,AGING CELL,1474-9718,"3,673",6.265,7.119,101,,0.018560
363,AIDS,0269-9370,"23,156",6.245,6.160,259,,0.073000
364,World Psychiatry,1723-8617,911,6.233,4.707,18,,0.003120
364,World Psychiatry,1723-8617,911,6.233,4.707,18,,0.003120
366,Journal of Physical Chemistry Letters,1948-7185,"4,695",6.213,6.217,529,,0.024170
367,HYPERTENSION,0194-911X,"30,265",6.207,6.643,285,,0.066410
368,NEUROBIOLOGY OF AGING,0197-4580,"12,739",6.189,5.874,305,,0.033780
369,AGEING RESEARCH REVIEWS,1568-1637,"1,713",6.174,6.383,53,,0.005720
370,ACADEMY OF MANAGEMENT REVIEW,0363-7425,"16,559",6.169,11.442,30,,0.021000
370,CHEMICAL COMMUNICATIONS,1359-7345,"105,562",6.169,6.082,"3,408",,0.241000
370,EMERGING INFECTIOUS DISEASES,1080-6040,"20,666",6.169,6.689,382,,0.066860
373,PLANT JOURNAL,0960-7412,"30,416",6.160,7.121,353,,0.076480
374,PSYCHOLOGICAL MEDICINE,0033-2917,"15,297",6.159,6.132,235,,0.033870
374,PSYCHOLOGICAL MEDICINE,0033-2917,"15,297",6.159,6.132,235,,0.033870
376,Eurosurveillance,1560-7917,"5,072",6.153,Not Available,190,,0.024850
377,Social Cognitive and Affective Neuroscience,1749-5016,"1,374",6.132,6.675,71,,0.009810
377,Social Cognitive and Affective Neuroscience,1749-5016,"1,374",6.132,6.675,71,,0.009810
379,JOURNAL OF CELL SCIENCE,0021-9533,"38,674",6.111,6.401,402,,0.120960
380,Circulation-Cardiovascular Genetics,1942-325X,"1,080",6.105,6.137,81,,0.008420
381,Biotechnology for Biofuels,1754-6834,538,6.088,7.014,60,,0.002610
382,CURRENT OPINION IN LIPIDOLOGY,0957-9672,"3,478",6.086,5.351,58,,0.010650
383,Nature Clinical Practice Nephrology,1745-8323,803,6.083,4.871,0,,0.004880
384,CORTEX,0010-9452,"4,985",6.080,4.765,86,,0.013450
385,PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,1088-8683,"2,610",6.071,10.245,16,,0.009860
386,CARDIOVASCULAR RESEARCH,0008-6363,"19,557",6.064,6.225,277,,0.051480
387,ANGIOGENESIS,0969-6970,"1,633",6.063,Not Available,43,,0.006160
388,Circulation-Cardiovascular Interventions,1941-7640,"1,091",6.058,6.250,66,,0.008400
389,CANCER TREATMENT REVIEWS,0305-7372,"3,642",6.054,5.828,67,,0.012890
390,ADVANCED SYNTHESIS & CATALYSIS,1615-4150,"14,629",6.048,5.904,398,,0.048070
391,CLINICAL PHARMACOLOGY & THERAPEUTICS,0009-9236,"12,986",6.043,6.231,203,,0.030820
392,BMC Medicine,1741-7015,"1,835",6.035,5.768,114,,0.009660
393,BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,0003-0007,"10,674",6.026,6.946,63,,0.027510
394,ASTROPHYSICAL JOURNAL,0004-637X,"166,376",6.024,5.102,"2,472",,0.429620
395,RENEWABLE & SUSTAINABLE ENERGY REVIEWS,1364-0321,"6,844",6.018,6.619,480,,0.024400
396,Neurotherapeutics,1933-7213,"1,524",6.008,Not Available,65,,0.008380
397,JOURNAL OF CATALYSIS,0021-9517,"33,570",6.002,6.201,238,,0.044180
398,Current Topics in Developmental Biology,0070-2153,"2,056",6.000,5.802,35,,0.012230
398,KINDHEIT UND ENTWICKLUNG,0942-5403,586,6.000,3.421,29,,0.001070
400,JOURNAL OF MATERIALS CHEMISTRY,0959-9428,"46,166",5.968,5.992,"2,527",,0.126410
401,INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,0144-235X,"1,533",5.967,6.977,12,,0.004020
401,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,0021-972X,"65,397",5.967,6.374,704,,0.128180
403,Progress in Optics,0079-6638,941,5.952,4.405,0,,0.001540
404,NEOPLASIA,1522-8002,"5,282",5.946,5.133,111,,0.019650
405,Circulation-Cardiovascular Imaging,1941-9651,"1,053",5.941,6.032,77,,0.007570
406,CHEMISTRY-A EUROPEAN JOURNAL,0947-6539,"54,127",5.925,5.866,"1,697",,0.169080
407,QUARTERLY JOURNAL OF ECONOMICS,0033-5533,"14,234",5.920,8.184,46,,0.049040
408,Nanoscale,2040-3364,"3,187",5.914,5.914,653,,0.011660
409,Cochrane Database of Systematic Reviews,1469-493X,"29,593",5.912,6.309,620,,0.121700
410,EUROPEAN RESPIRATORY JOURNAL,0903-1936,"23,009",5.895,5.879,306,,0.055650
410,NEUROIMAGE,1053-8119,"50,569",5.895,6.608,"1,024",,0.153560
412,HUMAN BRAIN MAPPING,1065-9471,"10,916",5.880,6.348,181,,0.036170
413,ORGANIC LETTERS,1523-7060,"68,838",5.862,5.558,"1,680",,0.187960
414,ANALYTICAL CHEMISTRY,0003-2700,"95,262",5.856,5.983,"1,328",,0.175830
415,Nature Clinical Practice Rheumatology,1745-8382,"1,058",5.846,5.246,0,,0.006440
416,ENVIRONMENTAL MICROBIOLOGY,1462-2912,"12,352",5.843,6.151,250,,0.052140
417,JOURNAL OF HIGH ENERGY PHYSICS,1126-6708,"45,573",5.831,4.777,"1,635",,0.167130
418,CHEMISTRY & BIOLOGY,1074-5521,"9,121",5.829,5.971,151,,0.027600
419,PSYCHONEUROENDOCRINOLOGY,0306-4530,"8,114",5.809,5.264,164,,0.021720
420,FISH AND FISHERIES,1467-2960,"1,549",5.800,6.571,27,,0.005700
421,JOURNAL OF CLINICAL PSYCHIATRY,0160-6689,"17,719",5.799,5.664,189,,0.036400
421,JOURNAL OF CLINICAL PSYCHIATRY,0160-6689,"17,719",5.799,5.664,189,,0.036400
423,JOURNAL OF PINEAL RESEARCH,0742-3098,"4,136",5.794,4.286,99,,0.006150
424,PROGRESS IN PHOTOVOLTAICS,1062-7995,"3,277",5.789,5.767,115,,0.009800
425,JOURNAL OF IMMUNOLOGY,0022-1767,"131,493",5.788,5.859,"1,438",,0.369890
426,PAIN,0304-3959,"29,045",5.777,6.428,335,,0.047260
427,Advances in Immunology,0065-2776,"2,240",5.762,7.438,20,,0.008590
428,Nanotoxicology,1743-5390,793,5.758,6.781,60,,0.003330
429,BMC BIOLOGY,1741-7007,"2,193",5.750,5.841,48,,0.016720
429,PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS,0960-8974,589,5.750,4.833,7,,0.001300
431,MOLECULAR NEUROBIOLOGY,0893-7648,"2,358",5.735,5.434,60,,0.007780
432,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,1538-7933,"12,697",5.731,5.950,284,,0.054170
433,STROKE,0039-2499,"48,243",5.729,6.468,592,,0.105960
434,RADIOLOGY,0033-8419,"43,818",5.726,6.380,370,,0.073460
435,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,1475-7516,"11,113",5.723,5.107,446,,0.056690
435,NEURO-ONCOLOGY,1522-8517,"3,048",5.723,5.884,130,,0.012530
437,FASEB JOURNAL,0892-6638,"38,304",5.712,6.340,409,,0.088760
438,CARCINOGENESIS,0143-3334,"20,081",5.702,5.203,242,,0.046450
439,MAYO CLINIC PROCEEDINGS,0025-6196,"9,150",5.698,5.432,99,,0.022780
440,HUMAN MUTATION,1059-7794,"10,114",5.686,5.845,200,,0.040210
441,LAB ON A CHIP,1473-0197,"13,729",5.670,6.497,538,,0.050360
442,PHYSICS TODAY,0031-9228,"3,527",5.648,4.356,38,,0.012000
443,Brain Structure & Function,1863-2653,831,5.628,6.061,42,,0.005750
444,Clinical Gastroenterology and Hepatology,1542-3565,"7,164",5.627,5.973,132,,0.034530
445,APPLIED CATALYSIS B-ENVIRONMENTAL,0926-3373,"20,525",5.625,6.052,471,,0.047350
446,MILBANK QUARTERLY,0887-378X,"2,027",5.620,4.909,23,,0.005300
446,MILBANK QUARTERLY,0887-378X,"2,027",5.620,4.909,23,,0.005300
448,METABOLIC ENGINEERING,1096-7176,"2,250",5.614,5.911,79,,0.006530
449,ACADEMY OF MANAGEMENT JOURNAL,0001-4273,"17,848",5.608,10.565,54,,0.031080
450,BIOSENSORS & BIOELECTRONICS,0956-5663,"20,029",5.602,5.637,704,,0.050580
451,RADIOTHERAPY AND ONCOLOGY,0167-8140,"10,758",5.580,4.709,296,,0.025580
452,EPIDEMIOLOGY,1044-3983,"8,476",5.566,6.165,92,,0.024170
452,EPIDEMIOLOGY,1044-3983,"8,476",5.566,6.165,92,,0.024170
454,Materials Today,1369-7021,"3,452",5.565,10.451,56,,0.019270
455,JOURNAL OF LIPID RESEARCH,0022-2275,"19,338",5.559,5.086,225,,0.050070
456,MOLECULAR BIOLOGY AND EVOLUTION,0737-4038,"28,313",5.550,9.857,297,,0.092010
457,Molecular Plant,1674-2052,"1,632",5.546,5.415,92,,0.009520
458,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR CELL RESEARCH,0167-4889,"7,895",5.538,4.932,223,,0.031890
459,EUROPEAN JOURNAL OF CANCER,0959-8049,"19,134",5.536,4.781,317,,0.053060
460,NPG Asia Materials,1884-4049,94,5.533,5.533,12,,0.000610
461,MOLECULAR AND CELLULAR BIOLOGY,0270-7306,"67,032",5.527,5.766,398,,0.173840
462,Astrophysical Journal Letters,2041-8205,"39,118",5.526,Not Available,747,,0.157330
463,MOLECULAR ECOLOGY,0962-1083,"26,842",5.522,6.347,368,,0.073340
464,ATMOSPHERIC CHEMISTRY AND PHYSICS,1680-7316,"18,402",5.520,5.633,799,,0.075370
465,Cell Communication and Signaling,1478-811X,383,5.500,Not Available,28,,0.002180
465,MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,0037-976X,"1,614",5.500,6.379,16,,0.001500
467,JOURNAL OF INTERNAL MEDICINE,0954-6820,"7,706",5.483,5.676,109,,0.020560
468,BIOMACROMOLECULES,1525-7797,"21,280",5.479,5.646,509,,0.060450
469,JOURNAL OF MARKETING,0022-2429,"14,013",5.472,7.039,57,,0.012340
470,BIOINFORMATICS,1367-4803,"43,380",5.468,6.051,707,,0.159040
471,CELLULAR MICROBIOLOGY,1462-5814,"7,268",5.458,5.299,138,,0.032310
472,OPHTHALMOLOGY,0161-6420,"24,769",5.454,5.567,336,,0.056340
473,Annual Review of Public Health,0163-7525,"3,298",5.451,9.333,26,,0.008950
473,Annual Review of Public Health,0163-7525,"3,298",5.451,9.333,26,,0.008950
475,INTERNATIONAL JOURNAL OF CANCER,0020-7136,"41,471",5.444,4.919,603,,0.112350
476,PLANT BIOTECHNOLOGY JOURNAL,1467-7644,"2,534",5.442,5.355,97,,0.007810
477,PEDIATRICS,0031-4005,"55,406",5.437,5.785,698,,0.142860
478,AMERICAN JOURNAL OF KIDNEY DISEASES,0272-6386,"18,956",5.434,5.138,210,,0.037450
479,JACC-Cardiovascular Imaging,1936-878X,"1,979",5.431,5.841,106,,0.012830
480,AMERICAN JOURNAL OF MEDICINE,0002-9343,"22,346",5.430,4.875,162,,0.035380
481,FREE RADICAL BIOLOGY AND MEDICINE,0891-5849,"29,614",5.423,5.769,408,,0.053410
482,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,"34,839",5.415,5.670,466,,0.096140
483,NEUROBIOLOGY OF DISEASE,0969-9961,"9,820",5.403,5.271,239,,0.034560
484,JOURNAL OF VIROLOGY,0022-538X,"96,570",5.402,5.324,"1,318",,0.190610
485,INTENSIVE CARE MEDICINE,0342-4642,"13,827",5.399,4.971,219,,0.034850
486,CLINICAL PHARMACOKINETICS,0312-5963,"5,928",5.398,4.984,55,,0.008090
487,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,0925-4439,"5,467",5.387,4.839,182,,0.018560
488,CARBON,0008-6223,"27,798",5.378,6.008,641,,0.060780
489,JOURNAL OF EXPERIMENTAL BOTANY,0022-0957,"22,857",5.364,5.480,437,,0.052850
490,ANESTHESIOLOGY,0003-3022,"21,565",5.359,5.190,240,,0.037200
490,CELL CYCLE,1538-4101,"14,143",5.359,4.571,428,,0.078010
492,ANNALS OF FAMILY MEDICINE,1544-1709,"2,351",5.355,4.900,53,,0.010590
492,BLOOD REVIEWS,0268-960X,"1,632",5.355,6.610,32,,0.006240
494,JOURNAL OF PSYCHIATRY & NEUROSCIENCE,1180-4882,"1,823",5.342,5.161,29,,0.005440
494,JOURNAL OF PSYCHIATRY & NEUROSCIENCE,1180-4882,"1,823",5.342,5.161,29,,0.005440
496,Advances in Ecological Research,0065-2504,"1,618",5.333,3.224,5,,0.001050
496,Cell Death & Disease,2041-4889,613,5.333,5.333,126,,0.002630
496,Nature Clinical Practice Gastroenterology & Hepatology,1743-4378,846,5.333,3.988,0,,0.003950
496,WILDLIFE MONOGRAPHS,0084-0173,665,5.333,4.929,5,,0.000580
500,Polymer Chemistry,1759-9954,"1,431",5.321,5.326,347,,0.004630
501,mBio,2150-7511,451,5.311,5.311,121,,0.002600
502,Progress in Electromagnetics Research-PIER,1559-8985,"4,675",5.298,3.156,315,,0.014740
503,ENVIRONMENT INTERNATIONAL,0160-4120,"7,613",5.297,5.339,152,,0.019220
504,BIPOLAR DISORDERS,1398-5647,"3,786",5.289,5.042,70,,0.011770
505,EXPERT OPINION ON INVESTIGATIONAL DRUGS,1354-3784,"4,032",5.274,3.813,105,,0.013540
506,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS,1388-1981,"5,861",5.269,4.899,124,,0.022300
507,CHEST,0012-3692,"41,594",5.250,6.224,365,,0.088640
507,CLADISTICS,0748-3007,"3,229",5.250,5.684,36,,0.006210
507,CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,1040-8363,967,5.250,5.532,14,,0.001960
510,JOURNAL OF MEDICINAL CHEMISTRY,0022-2623,"56,481",5.248,5.321,709,,0.096360
511,BREAST CANCER RESEARCH,1465-542X,"6,483",5.245,6.091,172,,0.026480
512,Advances in Applied Microbiology,0065-2164,"1,097",5.233,4.202,11,,0.002440
512,European Journal of Inflammation,1721-727X,237,5.233,Not Available,35,,0.000590
514,ENVIRONMENTAL SCIENCE & TECHNOLOGY,0013-936X,"82,897",5.228,5.764,"1,416",,0.189290
515,Clinical Journal of the American Society of Nephrology,1555-9041,"6,561",5.227,5.310,347,,0.037280
516,MOLECULAR CANCER THERAPEUTICS,1535-7163,"12,886",5.226,5.390,226,,0.057420
517,AMERICAN JOURNAL OF EPIDEMIOLOGY,0002-9262,"31,658",5.216,6.001,309,,0.067150
518,Journal of Chemical Theory and Computation,1549-9618,"8,327",5.215,5.673,413,,0.040140
518,PLANT CELL AND ENVIRONMENT,0140-7791,"13,067",5.215,5.748,171,,0.025420
518,PLoS Computational Biology,1553-734X,"8,924",5.215,5.844,407,,0.069590
521,PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,0079-6565,"1,765",5.214,6.296,20,,0.004650
522,ENDOSCOPY,0013-726X,"7,313",5.210,4.750,177,,0.019630
523,ChemCatChem,1867-3880,"1,502",5.207,5.207,224,,0.006010
524,Advances in Agronomy,0065-2113,"2,678",5.204,5.744,23,,0.004350
525,BRIEFINGS IN BIOINFORMATICS,1467-5463,"2,859",5.202,7.749,65,,0.011270
526,Wiley Interdisciplinary Reviews-Nanomedicine and Nanobiotechnology,1939-5116,566,5.186,5.186,45,,0.002780
527,JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS,0393-974X,645,5.183,3.331,67,,0.001340
528,HIPPOCAMPUS,1050-9631,"6,516",5.176,5.135,121,,0.022300
529,JOURNAL OF COGNITIVE NEUROSCIENCE,0898-929X,"13,811",5.175,6.268,320,,0.041890
529,JOURNAL OF COGNITIVE NEUROSCIENCE,0898-929X,"13,811",5.175,6.268,320,,0.041890
531,MACROMOLECULES,0024-9297,"93,776",5.167,5.030,"1,165",,0.149940
532,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0022-2828,"10,969",5.166,4.988,231,,0.031370
533,DNA RESEARCH,1340-2838,"1,766",5.164,5.276,42,,0.005470
534,CRITICAL REVIEWS IN TOXICOLOGY,1040-8444,"2,596",5.160,6.237,35,,0.005540
534,IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,0278-0046,"15,474",5.160,5.337,531,,0.040250
534,JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART C-ENVIRONMENTAL CARCINOGENESIS & ECOTOXICOLOGY REVIEWS,1059-0501,396,5.160,5.623,12,,0.001450
537,SPORTS MEDICINE,0112-1642,"6,646",5.155,5.770,61,,0.010360
538,JOURNAL OF APPLIED CRYSTALLOGRAPHY,0021-8898,"20,556",5.152,5.657,163,,0.047960
539,EVOLUTION,0014-3820,"29,505",5.146,5.613,285,,0.055690
540,GLOBAL ECOLOGY AND BIOGEOGRAPHY,1466-822X,"4,418",5.145,6.629,78,,0.017670
541,TRENDS IN PARASITOLOGY,1471-4922,"4,637",5.144,5.139,73,,0.014390
542,Aging-US,1945-4589,"1,365",5.127,5.127,139,,0.005890
542,Stem Cell Research,1873-5061,547,5.127,5.235,48,,0.003400
544,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,1044-1549,"10,677",5.125,4.833,255,,0.025770
545,CURRENT DRUG METABOLISM,1389-2002,"2,862",5.113,4.879,81,,0.008840
545,JOURNAL OF PROTEOME RESEARCH,1535-3893,"16,282",5.113,5.413,493,,0.069900
547,International Journal of Greenhouse Gas Control,1750-5836,"2,023",5.111,6.551,192,,0.007900
548,APPLIED ENERGY,0306-2619,"6,634",5.106,4.456,558,,0.016810
549,EUROPEAN JOURNAL OF IMMUNOLOGY,0014-2980,"20,984",5.103,4.893,340,,0.060080
550,ECOLOGICAL APPLICATIONS,1051-0761,"14,988",5.102,5.380,262,,0.037610
551,Frontiers in Neural Circuits,1662-5110,290,5.098,5.346,19,,0.003220
552,RNA-A PUBLICATION OF THE RNA SOCIETY,1355-8382,"10,965",5.095,5.157,198,,0.054610
553,Methods in Ecology and Evolution,2041-210X,278,5.093,5.093,76,,0.001740
554,AAPS Journal,1550-7416,"2,340",5.086,5.705,57,,0.009310
555,Molecular Oncology,1574-7891,724,5.082,Not Available,48,,0.004550
556,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,0022-3514,"46,374",5.076,6.901,157,,0.049440
557,Orphanet Journal of Rare Diseases,1750-1172,"1,199",5.074,5.960,85,,0.007290
558,HUMAN GENETICS,0340-6717,"8,877",5.069,4.184,137,,0.020250
559,JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,0305-7453,"19,785",5.068,4.792,446,,0.055920
560,Pigment Cell & Melanoma Research,1755-1471,"2,854",5.059,5.106,74,,0.008900
561,Nanomedicine,1743-5889,"2,103",5.055,6.534,108,,0.009600
562,SLEEP,0161-8105,"12,587",5.051,5.735,178,,0.028740
563,JOURNAL OF APPLIED ECOLOGY,0021-8901,"11,471",5.045,5.804,161,,0.028660
564,JOURNAL OF ECOLOGY,0022-0477,"12,765",5.044,6.020,152,,0.027820
564,THROMBOSIS AND HAEMOSTASIS,0340-6245,"16,502",5.044,4.206,258,,0.034910
566,BRITISH JOURNAL OF CANCER,0007-0920,"35,335",5.042,4.955,541,,0.082630
567,CLINICAL AND EXPERIMENTAL ALLERGY,0954-7894,"10,236",5.032,4.342,175,,0.022200
568,MOLECULAR MICROBIOLOGY,0950-382X,"35,995",5.010,5.248,434,,0.090570
569,JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,0271-678X,"12,737",5.008,5.467,222,,0.030150
570,Advances in Applied Mechanics,0065-2156,"1,032",5.000,6.357,0,,0.000750
570,BIOCHIMICA ET BIOPHYSICA ACTA-GENERAL SUBJECTS,0304-4165,"7,514",5.000,3.883,142,,0.019660
570,FARADAY DISCUSSIONS,1364-5498,"5,372",5.000,4.687,138,,0.012650
570,IEEE Industrial Electronics Magazine,1932-4529,292,5.000,4.224,15,,0.001550
570,NEUROMOLECULAR MEDICINE,1535-1084,"1,089",5.000,4.249,31,,0.004270
575,JOURNAL OF LEUKOCYTE BIOLOGY,0741-5400,"15,475",4.992,4.730,203,,0.046570
576,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,1619-7070,"10,491",4.991,4.756,216,,0.026440
577,BIORESOURCE TECHNOLOGY,0960-8524,"37,390",4.980,5.352,"1,640",,0.082490
578,SEMINARS IN ARTHRITIS AND RHEUMATISM,0049-0172,"3,001",4.969,4.860,93,,0.006130
579,BIOESSAYS,0265-9247,"8,453",4.954,4.754,88,,0.024100
580,JOURNAL OF POWER SOURCES,0378-7753,"50,254",4.951,5.006,"1,503",,0.124800
581,MRS BULLETIN,0883-7694,"4,668",4.950,5.384,88,,0.019650
582,MOLECULAR BIOLOGY OF THE CELL,1059-1524,"29,375",4.942,5.371,416,,0.113150
